#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	0	I would like to clarify the statistics for burglaries and aggravated burglary.  The most up-to-date figures from the Central Statistics Office, which has the statutory responsibility for the production of crime statistics, are for 2011.  The published figures indicate that recorded burglary and related offences increased by 7.9% last year.  However, the figure for aggravated burglary, which is a subset of the overall burglary figure, shows no increase during that 12-month period.  It is important to acknowledge that the latest crime statistics show a decrease in most types of crime during 2011, including homicide, assault, criminal damage and drug and public order offences.  Taken together, this overall decrease represents a substantial achievement for law enforcement and crime prevention in Ireland.I share the Deputy's concern at the incidence of burglaries and other property crimes.  Nevertheless, I am encouraged by the fact that An Garda Síochána is responding effectively.  The Deputy will be aware, in particular, of the recent announcement by the Garda Commissioner of a range of measures aimed at tackling gangs involved in burglaries.  These measures are encompassed in Operation Fiacla, which is particularly focused on identifying and targeting mobile gangs involved in burglaries around the country so as to disrupt their activities and bring them before the courts.  Specific burglary-related initiatives are being implemented in each Garda region in support of Operation Fiacla.In respect of the situation in commuter counties, the available statistics indicate that the incidence of burglary is greatest in the Dublin metropolitan region and that commuter counties in the east and midlands generally have a higher incidence than other counties.  This type of information is available to gardaí on a real-time basis and feeds into Operation Fiacla and other targeted policing operations, including the identification of crime trends, hot spots and the design of appropriate responses and deployment.In addition to the concerted law enforcement efforts being pursued by An Garda Síochána, crime prevention is a key component in tackling burglary.  In this regard, the Garda national crime prevention unit and crime prevention officers at divisional level provide advice, information and support to organisations, businesses and individuals aimed at reducing burglary and property crime.Additional information not given on the floor of the House.I am conscious of the deep distress which burglary can cause to householders, and the broader impact it can have in terms of fear of crime in our communities, and, therefore, I welcome the fact that the Garda Commissioner is deploying the substantial resources available to him in a targeted and strategic approach to confronting those who are engaging in this form of criminality.
#DaraCalleary	unknown-#DaraCalleary-party	unknown-#DaraCalleary-dob	unknown-#DaraCalleary-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	1	I refer to Operation Fiacla, which the Minister says concentrates on mobile gangs.  Are resources or particular attention being directed towards local criminals?  I am particularly concerned at the increase in the commuter belt.  In Meath, there were 112 burglaries in 2011, an increase of 40% on 2010, while in Kildare there were 1,687, an increase of 26%.  Burglaries increased in 20 of the 28 Garda divisions in 2011.  Mobile gangs are playing a part and perhaps the Minister can give me an idea of the kind of resources being invested in Operation Fiacla.  Are specific initiatives been taken to deal with locally-based criminals responsible for a significant part of these figures?
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	2	I assure the Deputy that adequate resources are available to the Garda Síochána.  What is happening is a targeted operation identifying criminal gangs engaged in burglary, who are using our very good road network to gain access to other parts of the country from Dublin.  Deputy Calleary is correct in making reference to the increases in Meath and Kildare, the commuter areas to which I was referring.  The Garda Síochána has identified certain individuals engaged in this activity.  A recent operation resulted in a substantial number of arrests.  I am sure Deputy Calleary understands if I do not go into further detail about the operation or make references to the individuals arrested but, arising from the operation, I expect prosecutions.  At the end of the year, the targeted approach adopted by the Garda Síochána in Operation Fiacla will prove to be effective.The Garda Commissioner is very aware of this problem but it is for him to make operational decisions as to where resources should be directed.  I am aware that he believes this targeted operation aimed at identifiable individuals can be very successful and I have the greatest confidence that it will be.  However, this does not mean the Garda Síochána is not keeping a watchful eye on local individuals engaged in criminality in the counties referred to by the Deputy.
#DaraCalleary	unknown-#DaraCalleary-party	unknown-#DaraCalleary-dob	unknown-#DaraCalleary-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	3	On the issue of aggravated burglaries I join with the Minister in paying tribute to the Garda Síochána for the general decrease in levels of most crimes last year as shown in the statistics.  However, the number of aggravated burglaries is exactly the same in 2011 as it was in 2010, at 333 instances, approximately six a week.  We all agree this is too many and people are suffering.  Will Operation Fiacla include any focus on aggravated burglaries?  Is it proposed to provide any extra resources in an effort to reduce this figure, in line with many of the other crime statistics?
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	4	The Deputy is correct in saying that aggravated burglaries in 2011 amounted to 333, the same figure as in 2010.  The number was higher in 2009 at 368.  The crime of burglary, whether ordinary or aggravated, forms part of the focus of this operation.  Like Deputy Calleary, I am aware that for any individual whose home is burglarised it is an extremely traumatic event.  One burglary is one burglary too many.  There is no ideal number.  The current Garda operation is directed at focusing on individuals known to be engaged in gangs and who concentrate on different parts of the country.  On occasions a series of burglaries are committed within a particular area by one group of individuals.  I hope that by the end of this year - I am conscious I am making myself a hostage to fortune in this regard - the success of this operation in 2012 will result in 2013 in a reduction in the number of burglaries.  I join with the Deputy in congratulating the Garda Síochána on its outstanding success in 2011 in reducing crime across a broad range of areas.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	5	The Irish Prison Service strategic plan contains a number of key objectives for the next three years, one of which includes the expansion of a pilot community return project which commenced last October in line with the recommendations of the Thornton Hall project review group.  This community return programme is an incentivised scheme run in conjunction with the probation service which provides for earned temporary release under which offenders who pose no threat to the community are offered early temporary release in return for supervised community service.  I can assure the Deputy that the probation service has sufficient resources available it to support the scheme at present.  It has been able to manage and resource the scheme since its commencement last October and I am fully committed to ensuring this will continue.  As it is, the probation service has responsibility for the supervision and management of community service orders in accordance with the Criminal Justice (Community Service) Act 1983, as amended by the Criminal Justice (Community Service) (Amendment) (No. 2) Act 2011.  This work, inter alia, involves providing assessment reports to the courts and managing the completion of the orders by offenders.A value for money audit of the community service scheme which was carried out in 2007 to 2008 and published in October 2009, found that there was capacity from within existing resources to provide supervision services to three times as many offenders as were under their supervision at the time of the audit.  I might also add that the service has been working to prioritise its workload and has been allocating resources to maximise its efficiency and effectiveness in the delivery of services including community sanctions, as an effective alternative to custody.  This also includes working with high risk sex offenders and young people and those for whom the service has a legislative mandate.I am pleased to say that sanction was recently obtained to fill the vacant director post in the probation service which will be advertised in the coming weeks.  The service will continue to have my full support in making greater use of community service to the benefit of prisoners and communities as an alternative to imprisonment.
#JonathanOBrien	unknown-#JonathanOBrien-party	unknown-#JonathanOBrien-dob	unknown-#JonathanOBrien-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	6	I thank the Minister for his reply and welcome the scheme which, as he said, comes on foot of the pilot project.  I think only four individuals ended up returning to prison under the pilot project, yet some of the commentary surrounding the recent announcement was unfortunate.  I do not know if it was something that fell through the cracks but some hysteria was created around it, which was completely unwarranted.  The clarification provided during the Topical Issues debate allayed many of the fears people had.When I asked the Minister last year about the probation services, he said he had secured sanction from the Department of Finance to hire eight additional probation officers.  Are those additional staff now in place and, if not, when does the Minister expect them to be in place?The Minister said he is satisfied the probation service has the resources and staffing to deal with the scheme, but will he continue to review it?  If so, how often will those reviews take place?
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	7	I can personally assure the Deputy that we will keep the staffing position under continual review.  I do not have an immediate answer as to whether the ten posts have been filled.  I will be happy to communicate with the Deputy in that regard.I thank the Deputy for his comments on the business strategy we have put in place.  It will be very important as we go forward over the next three years.  This particular proposal was one half of the strategy.  The House has previously discussed the pilot programme that was taking place and while we will have a full report following the review, the programme has proved to be successful.  We have now exceeded 85 on the programme and I am advised that more than 130 have been assessed as appropriate for it.  Some have completed the programme in the intervening period, so the figure is not 130 at the one time.The programme is continuing.  As was stated when we announced it, it was anticipated that at any one time there would be no more than 150 on the programme, and in any one year there would be no more than 400.  Whether there are 400 participants does not simply depend on the capacity of the probation service to supervise the numbers, which I am advised should not be a difficulty, but also on whether appropriate prisoners are available to participate in the programme.There was a lot of hysteria attached to the announcement.  It was portrayed in some tabloid papers as if we were about to release 1,200 prisoners into the community, as opposed to approximately 1,200 over a three-year period.  All of them would have to have served a minimum of 50% of their sentences before qualifying to be assessed for the purpose of the programme.I see the programme going forward and as I told Deputy Calleary last week, when the formal review of the pilot is complete I will happily share that information with the Deputies.
#JonathanOBrien	unknown-#JonathanOBrien-party	unknown-#JonathanOBrien-dob	unknown-#JonathanOBrien-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	8	One of the criteria within the strategy for earning temporary release concerned education and training.  What type of resources will be needed to ensure that prisoners can avail of additional education and training in order to earn temporary release?  Will the Department be examining that matter over a three-year period or will it be done annually?
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	9	The strategy was only announced last week and we are now in the implementation phase.  The pilot projects are such that in the context of community release additional conditions can be attached.  For example, they may involve an individual having to attend meetings of Alcoholics Anonymous or some other group dealing with drug issues.As the strategy details, we hope to expand and improve the overall educational facilities within our prison service.  That is now part of the work that is being put in place with regard to implementing the strategy over the three-year period.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	10	When I first came into office just over a year ago one of my first objectives was to address the length of time taken to process applications for naturalisation and to significantly reduce the number of cases on hand.   At  that time there were over 22,000 applications on hand and applications were taking an average time of over two years to process, and many were waiting three to four years.  I regarded this as unacceptable.  In June 2011, I announced a series of measures to address this issue including improved application forms, which are currently available online with an associated online residence checker, re-engineering of processes that were a barrier to achieving maximum efficiency plus streamlined and accelerated procedures for certain types of application.Through these and other measures enormous progress has been made, notwithstanding a substantial increase in the volume of valid applications received in 2011, during which a total of 18,500 valid applications were received compared to 12,500 in 2010.  In the period 9 March 2011 to 8 March this year, a total of 17,500 valid applications were determined.  By contrast, in the whole of 2010, decisions were reached in just under 7,800 cases.  So far this year I have made decisions on some 9,200 applications and I expect to have made a decision on a further 3,500 applications by the end of May and on approximately 12,000 applications between June and the year end.  Thus, this year will see approximately 24,000 applications for citizenship dealt with, which would represent a more than threefold increase in the number of applications dealt with over 2010 levels.  I think the House would agree that by any standards of reasonable measurement this represents a major achievement.I also undertook to get to the stage by the second quarter of this year that, in the generality of cases - that is, around 70% - persons applying for a certificate of naturalisation will be given a decision on their application within six months.  In this regard, a major effort has and continues to be made in reducing the time taken to process applications.  It is expected that the six month timeframe for the generality of new applications received from this month onwards will be achieved.
 Additional information not given on the floor of the House.
Under the new JobBridge programme announced by the Government a total of 16 individuals have been engaged by the citizenship division of my Department to date.  The primary purpose of the scheme is to provide work experience for those involved and to improve their prospects of getting back into the workforce.  I am advised that the scheme is extremely successful and mutually beneficial in addressing the backlog and enabling the individuals in question to gain good experience in the workplace.Last summer, I also decided to introduce citizenship ceremonies for the first time since the foundation of the State.  This allows candidates for citizenship make their declaration of fidelity to the Irish nation and loyalty to the State and receive their certificate of naturalisation in a meaningful and dignified manner which befits the importance and solemnity of the occasion.  To date, 47 such ceremonies have been held at which almost 11,000 candidates have become Irish citizens under the new procedures.  These ceremonies are an unqualified success.The nature of the naturalisation process is such that for a broad range of reasons some cases will take longer than others to process.  It is a statutory requirement that, inter alia, applicants for naturalisation be of good character.  In some instances that can be established relatively quickly and in other cases completing the necessary checks can take a considerable period of time.  The primary aim over the past year has been to reduce the large volume of cases on hand as swiftly as possible and this has been achieved in the generality of cases.  I am also confident that significant inroads will also be made with the remaining cases by year end.  In such a fast moving environment where large volumes of cases are processed quickly, the calculation of averages for processing times has little meaning and the priority of the immigration service has been to deal with the cases on hand rather than divert resources to other activities.
#FergusODowdFG	unknown-#FergusODowdFG-party	unknown-#FergusODowdFG-dob	unknown-#FergusODowdFG-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	417	Inland Fisheries Ireland operates in accordance with its 5 year corporate plan approved by its Board and published on its website.  Each year an annual business plan flowing from the corporate plan is prepared covering all the activities of the organisation.  Each annual business plan is an incremental step towards delivering on the key objectives set out in the corporate plan.  In accordance with its statutory remit, the priorities within the organisation are to conserve, protect and develop the fishery resource.  Staff and other resources are utilised in as strategic a manner as possible in order to achieve the best return on investment for the fisheries service.  This policy is followed in all River Basin Districts including the Western River Basin District.I have arranged that should the Deputy have a specific query in relation to the Western River Basin District, the Director of the Western River Basin District can be contacted directly to deal with the matter.  The contact number for his office in Ballyshannon, County Donegal, is 071 9851435.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	418	I wish to advise the Deputy that my Department has no contracts for the provision of services with this company.  In relation to contracts for the provision of services to State companies under the aegis of my Department this is an operational matter for the individual companies in the first instance and I have no function in this regard.
#PhilipHogan	unknown-#PhilipHogan-party	unknown-#PhilipHogan-dob	unknown-#PhilipHogan-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	419	In December 2009, the Government approved disbursements from the Dormant Accounts Fund for a once-off measure to the value of €1.25m for five additional towns incorporated under RAPID, including Mullingar. To date, it has not been possible to alleviate funds to meet the cost of the proposed projects in any of the new RAPID towns.The Dormant Accounts Capital budget for my Department for 2012 is fully committed to existing projects and the priority in the light of that allocation must be to ensure that there is sufficient funding available to meet existing legal contractual commitments. In the meantime, my Department has kept under review the scope to secure funds within its Vote to meet the cost of some of the projects in the additional towns.
#PhilipHogan	unknown-#PhilipHogan-party	unknown-#PhilipHogan-dob	unknown-#PhilipHogan-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	420	The recent adjournment of the legal proceedings at Priory Hall for a period of three months to allow for a conciliation process chaired by Justice Finnegan provides an appropriate context for the parties concerned to work together towards identifying a way forward in relation to this complex problem. Out of respect for the process approved by the Supreme Court, and for Justice Finnegan, I do not intend to make any comment at this point other than to ask all stakeholders to engage fully with it. It is important that all concerned now afford Mr. Justice Finnegan the opportunity to complete the task which he has been given.
#PhilipHogan	unknown-#PhilipHogan-party	unknown-#PhilipHogan-dob	unknown-#PhilipHogan-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	421	I refer to the reply to Question Nos. 441, 445, 446, 447, 448, 463 and 468 of 1 May 2012, which sets out the position on the water metering programme. Water meters will be installed in accordance with best practice and the contract documents will specify the appropriate requirements for the installation and reinstatement works.
#PhilipHogan	unknown-#PhilipHogan-party	unknown-#PhilipHogan-dob	unknown-#PhilipHogan-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	422	Section 9(1) of the Electoral Act 1997, as amended, requires a Constituency Commission to present its report to the Chairman of the Dáil no later than three months after the publication by the Central Statistics Office of the final results of the Census in respect of the total population of the State. The final results of the 2011 Census were published on 29 March 2012.  Therefore the Constituency Commission, which I established in July 2011, must present its report on Dáil and European Parliament constituencies to the Chairman of the Dáil no later than 29 June 2012.
#PhilipHogan	unknown-#PhilipHogan-party	unknown-#PhilipHogan-dob	unknown-#PhilipHogan-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	423	The Local Government (Household Charge) Act 2011 provides the legislative basis for the household charge.  Under the Act, an owner of a residential property on the liability date of 1 January 2012 is liable to pay the household charge, unless otherwise exempted or entitled to claim a waiver.  The household charge is on a self-assessment basis and it is a matter for an owner of a residential property on the liability date to determine if he/she has a liability and, if so, to declare that liability and pay the household charge.The Local Government Management Agency (LGMA) is administering the household charge system on a shared service/agency basis for all county and city councils.  I understand, from data provided by the LGMA, that as of 3 May, 2012, a total of 755,924 property declarations have been processed for payment by the household charge bureau. 15,336 residential properties have been registered for a waiver from payment of the charge.In addition, an estimated 153,500 postal declarations have been received in the household charge bureau, which have yet to be processed.  A further 9,500 declarations have been received by local authorities. This gives a total number of 934,260 declarations.
#PhilipHogan	unknown-#PhilipHogan-party	unknown-#PhilipHogan-dob	unknown-#PhilipHogan-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	424	I refer to the reply to Question No. 216 of 3 May 2012 which sets out the position in relation to work underway and planned for the reform of the local government system.Work on the development of policy proposals for Government consideration in this area is informed, inter alia, by the extensive analysis, consultation, deliberation and debate that has already taken place in relation to local government reform. The Government's broad policy approach in this area as set out in the Programme for Government and subsequently, submissions were received from a range of sources including the local government representative associations. I have held discussions on the matter with those associations, with individual local authorities and with other interested groups and individuals. A detailed debate on local government reform was also held in the Seanad in February, during which many interesting views and suggestions were put forward.The main focus now must be on implementation rather than further discussion, reviews or reports. However, I envisage that, following decision by Government, a policy statement on local government will be published, which will provide a further opportunity for public comment and input ahead of the development of legislation to provide for reform measures. The relevant legislative proposals will, in turn, be the subject of Oireachtas scrutiny and debate in the normal way.
#JanOSullivan	unknown-#JanOSullivan-party	unknown-#JanOSullivan-dob	unknown-#JanOSullivan-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	425	As Minister, my role is to provide the necessary statutory and policy framework within which individual development contribution schemes are adopted by each local authority. The adoption of individual development contribution schemes is a reserved function of the locally elected members of each planning authority. It is a matter for the members to determine the level of contribution and the types of development to which they will apply.A key aim of development contribution schemes must be to promote sustainable development patterns, secure investment in capital infrastructure and encourage economic activities. My Department is currently preparing revised guidelines on development contributions which I expect will be available for public consultation shortly.
#PhilipHogan	unknown-#PhilipHogan-party	unknown-#PhilipHogan-dob	unknown-#PhilipHogan-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	426	I refer to the replies to Questions Nos. 131 and 134 of 29 September 2011, 466 of 24 January 2012, 196 of 22 February 2012, 352 of 6 March 2012, 348 of 21 March 2012, 186 of 29 March 2012 and 864 of 18 April 2012, in which I stated that it is a matter for each local authority, including Sligo County Council, to manage its own day-to-day finances in a prudent and sustainable manner.At the request of Sligo County Council, I met a delegation from the Council on 31 January 2012 to discuss its financial position, including its adopted 2012 budget.  At that meeting, I asked that realistic and costed proposals to reduce the Council's expenditure and increase its income in 2012, be submitted to my Department. I can confirm that a number of proposals were developed and submitted and I understand that these are being implemented by the Council.Sligo County Council has also engaged an independent financial consultant to prepare a report on the authority's financial position and to provide further options for actions to be taken to address the Council's financial position. This report is due to be submitted to the Council next month and I have asked to be provided with a copy of the report.
#PhilipHogan	unknown-#PhilipHogan-party	unknown-#PhilipHogan-dob	unknown-#PhilipHogan-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	427	On 21 December 2011, I signed the commencement order which brought the provisions of the Dog Breeding Establishment Act 2010 into force from the 1 January 2012.The Act, together with the Welfare of Greyhounds Act 2011 which came into force on the same date, has introduced new procedures for the registration and control of all dog breeding establishments in the State.
#JanOSullivan	unknown-#JanOSullivan-party	unknown-#JanOSullivan-dob	unknown-#JanOSullivan-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	428	As part of the process of preparing the National Housing Development Survey 2011, published by my Department in October 2011, local authorities provided details of all unfinished housing developments in their areas. Unfinished housing developments were divided into four categories as follows:Category one, where the development is still being actively completed by the developer, or where no serious public safety issues exist;Category two, where a receiver has been appointed;Category three, where a receiver has not been appointed and the developer is still in place but effectively inactive; andCategory four, where the development has been effectively abandoned and is posing serious problems for residents.Other relevant factors for the purposes of the categorization process include, inter alia:the state of completion of roads, footpaths, public lighting facilities, piped water and sewerage facilities and open spaces or similar amenities within the development;the extent to which the development complies with the terms of applicable planning permission;the extent to which it complies with the provisions of the Building Control Acts 1990 and 2007;the provisions of the Local Government (Sanitary Services) Act 1964 as they pertain to dangerous places and dangerous structures within the meaning of the Act;the extent to which facilities within the development have been taken in charge by the local authority concerned andwhere there is an agreement regarding the maintenance of such facilities, the extent to which this agreement has been.Details of all estates assessed as part of the National Housing Development Survey 2011 can be found on my Department's website, www.environ.ie. Over the coming months, the process of preparing the National Housing Development Survey 2012 will be launched; local authorities will liaise my Department in this regard.
#PhilipHogan	unknown-#PhilipHogan-party	unknown-#PhilipHogan-dob	unknown-#PhilipHogan-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	429	The Water Services Investment Programme 2010-2013 provides for the development of a comprehensive range of new water services infrastructure in County Galway.  The Programme includes contracts under construction and to commence to the value of some €130 million in the county during the period of the Programme.Galway County Council's Contract Documents for the networks for the Claregalway and Milltown Sewerage Scheme, with an estimated cost of €2.9 million, were approved in May 2011.  I understand that Galway County Council is currently engaged in the process of selecting the preferred tenderer.The revised Design Build Operate Contract Documents for the wastewater treatment plant for the Claregalway and Milltown Sewerage Scheme, which were received in my Department in November 2011, are currently being examined.  Once approved by my Department, the Council can then proceed to invite tenders for this contract.
#JanOSullivan	unknown-#JanOSullivan-party	unknown-#JanOSullivan-dob	unknown-#JanOSullivan-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	430	There are no proposals with my Department at present regarding the flat complex at Cromcastle Court, Coolock. However, I understand that Dublin City Council is currently considering its options in relation to improvement works to vacant units at the site, as well broader remedial works considerations. The City Council has already submitted its 2012 improvement works programme, without reference to this project. It is a matter for the Council to prioritise and progress individual projects within its annual programme.
#JanOSullivan	unknown-#JanOSullivan-party	unknown-#JanOSullivan-dob	unknown-#JanOSullivan-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	431	Since the announcement in December 2011 that NAMA would commit to providing up to 2,000 units for social housing by the end of 2012, my Department, the Housing Agency and NAMA have been working together with housing authorities and approved housing bodies towards achieving this target.To date over 2,000 units have been examined with a view to determining their sustainability for social housing having regard to local demand, the nature of the accommodation and sustainable community principles.Of the original number, 697 have been deemed unsuitable by housing authorities; however in some of these cases, a smaller number of units from the development concerned may be considered for leasing purposes.A further 344 have been withdrawn, usually by property owners, as circumstances have changed.  In some cases the properties concerned have been let on the open market or sold and are no longer available as vacant units.At present demand has been confirmed for over 1,000 available units and these are currently being processed.  Discussion and negotiation has commenced in respect of nearly 700 properties involving approved housing bodies, local authorities, the property owners, financial institutions, receivers and other relevant parties.  Inspection of properties, which takes place in all cases, is part of this process.The units being advanced through NAMA will in general be provided through the Social Housing Leasing Initiative under the standard terms and conditions that apply.  It is not possible at this stage to estimate the cost of leasing these properties.  Lease costs are determined by negotiation using a standard discounted market price which may vary to reflect the circumstances of a particular case and the terms of the contractual agreement.  I can say that the current average annual cost of units leased from the private or voluntary sector under the leasing scheme generally is approximately €7,400.There are no units operational at this stage and it is not expected that units will be tenanted until the second half of the year.  NAMA continues to identify units for inclusion in the programme.
#PhilipHogan	unknown-#PhilipHogan-party	unknown-#PhilipHogan-dob	unknown-#PhilipHogan-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	432	Information on external reports commissioned and funded by my Department is set out in the following table:Description of ReportConsultantsAmount spent since February 20112011 Report of the Dormant Accounts Board.Mr. David Lovegrove€1,182.00Review of the management by the Department of an application by Wicklow County Council for loan approval in respect of the compulsory purchase of land at Charlesland, Co. Wicklow.Mr. Seamus Woulfe SC€19,680.00Archaeological report on Met Éireann site at Valentia.Barrow Archaeological Services€1,210.00Environmental and engineering advice, EIS Screening Report and planning submission for site at Valentia.Malachy Walsh and Partners€6,336.00Review of Homelessness Services in Dublin Region.Murtagh and Partners€27,800.00Operation of National Litter Pollution Monitoring System.Tobin Consulting Engineers€11,193.00Provision of expertise concerning Strategic Environmental Assessment and Appropriate Assessment techniques for the evaluation and revision of Regional Waste Management Plans.RPS€2,987.19Ambient Air Monitoring in the vicinity of the former steelworks site, Haulbowline, CorkWhite Young Green€8,972.63Consultancy services on establishment of National Water Utility.PricewaterhouseCoopers€59,290.00Feasibility study to inform the design of a main stage National Evaluation of the Local and Community Development ProgrammeSQW Limited€43,999.00Retrofitting Code of Practice.Building Research Establishment Ltd.€17,513.00Sound Insulation Research to inform the drafting of Part E (Sound) of the Building Regulations.Napier University Ventures Ltd.€1,000.00Study in respect of provision of fire detection and alarm systems in dwellings.ARUP Consulting Engineers€24,400.00Recovered Paper Market in Ireland and Recovered Paper Quality Best Practice Studies (Poyry Forest Industry Consulting)RPS (Consultants for the implementation of the Market Development Programme for Waste Resources)€85,006.10Irish Recycled Plastic Waste Arisings Study (SKM Enviros)RPS (Consultants for the implementation of the Market Development Programme for Waste Resources)€37,565.64Compost Quality Standard IS441 (NSAI)RPS (Consultants for the implementation of the Market Development Programme for Waste Resources)€10,000.00
#PhilipHogan	unknown-#PhilipHogan-party	unknown-#PhilipHogan-dob	unknown-#PhilipHogan-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	433	As indicated in the reply to Question No. 153 of 25 April 2012, no such payments have been made by my Department in the period from February 2011 to date.
#PhilipHogan	unknown-#PhilipHogan-party	unknown-#PhilipHogan-dob	unknown-#PhilipHogan-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	434	The Grangemockler Sewerage Scheme is included in the Water Services Investment Programme 2010-2013 among the list of contracts in South Tipperary to start in the lifetime of the Programme.I understand that South Tipperary County Council is in the process of procuring Consulting Engineers to prepare a Preliminary Report for the Scheme.
#PhilipHogan	unknown-#PhilipHogan-party	unknown-#PhilipHogan-dob	unknown-#PhilipHogan-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	435	The Local Government (Household Charge) Act 2011 and the Local Government (Household Charge) Regulations 2012 provide the legislative basis for the household charge.  Under the legislation, an owner of a residential property on the liability date of 1 January 2012 is liable to pay the household charge, unless otherwise exempted or entitled to claim a waiver.The Act places the household charge under the care and management of the local authorities, and application in particular circumstances is a matter for the relevant local authority.  Interpretation of the legislation is a matter for legal advice in individual cases and ultimately a matter for the Courts.Section 4(3) of the Local Government (Household Charge) Act 2011 provides that where a person who is the sole owner of a residential property dies, the personal representative of the deceased person is not, in respect of that residential property, liable to pay the household charge relating to a year in which the liability date falls after the date of death of the deceased person and before the date of issue of a grant of representation to the estate of the deceased person.
#PhilipHogan	unknown-#PhilipHogan-party	unknown-#PhilipHogan-dob	unknown-#PhilipHogan-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	436	Directive 2002/91/EC on the Energy Performance of Buildings has been recast and replaced by the Directive 2010/31/EU.  The latest Directive includes a new requirement in relation to the mandatory referencing of energy performance ratings on advertising and promotional material when a building is offered for sale or letting.  My Department is currently finalising proposed regulations which will transpose the new Directive, including the new advertising requirements, into Irish Law.  The new advertising requirements will apply to commercial media, signage and promotional material generally.  It is intended that the proposed regulations will be released for public consultation later this month.
#PhilipHogan	unknown-#PhilipHogan-party	unknown-#PhilipHogan-dob	unknown-#PhilipHogan-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	437	Retired staff are engaged from time to time by my Department in areas where specific expertise is required for a short fixed period, and relevant former staff provide a level of knowledge, experience and background compatible with such requirements.The abatement principle, which ensures that the fee paid plus pension does not exceed the rate of pay the pensioner would receive if he/she had continued service in their former post, applies to all such payments made. The tasks carried out include time bound tasks or projects such as membership of expert groups, occasional service on interview boards, value for money reviews and process audits.No former staff, who have retired from my Department, have been rehired by it since my appointment in March 2011. The Department is not aware of any re-employment of staff, who retired before the end of the grace period this year, in respect of State agencies under its aegis.
