#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	0	The first priority question is in the name of Deputy Browne. As Deputy Browne is not present, we will go on to Question No. 102.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	1	Payments are made under the various schemes implemented under the Common Agricultural Policy to eligible applicants who meet the provisions in the EU regulations governing the schemes. In the case of the single payment scheme, eligible applicants must meet all of the following criteria: they must declare eligible hectares as defined under the provisions of article 34 of Council Regulation EC/73/2009; they must carry out farming activity on their holdings; they must hold payment entitlements; and, if they want to benefit fully, they must declare an eligible hectare for each payment entitlement held. For all types of transfer of entitlements to companies, the applicants must complete a transfer of entitlement application form, which must be supported by a copy of the Companies Registration Office printout to allow the Department to identify the directors of the company for signature purposes. In addition, a memorandum of articles of association must be included detailing that the business of farming is being carried out by the company. To proceed with the requested transfer, officials from my Department ensure that all forms are signed appropriately and that the business of the company includes farming. There are only a small number of companies in receipt of the single payment scheme in Ireland and the vast majority of these were established in recent years by individual farmers who wished to transfer the operation of their farming enterprises to limited companies. In the case of the market support and on-farm investment schemes implemented by my Department, these measures routinely apply in an equal manner to both natural and legal persons, including companies. Accordingly, where an applicant satisfies the eligibility conditions set out in the measure concerned, my Department is obliged to issue payment to the eligible applicant. For payments made to companies under EU-funded schemes, both fully and partially, I refer the Deputy to my Department’s website, where details of EU payments to all beneficiaries who are legal persons, including limited companies, are published in accordance with the provisions of Council Regulation EC/1290/2005. The relevant site is http://www.agriculture.gov.ie/farmerschemespayments/methodsofpayments/commonagriculturalpolicycap/captowards2020. I think I know what the Deputy's question is getting at. He raises the question of whether we should allow companies to draw down very large payments while individual farmers are struggling and need every cent they get in single farm payments. I will expand on that in my reply to the Deputy's supplementary question.
#MartinFerrisSF	unknown-#MartinFerrisSF-party	unknown-#MartinFerrisSF-dob	unknown-#MartinFerrisSF-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	2	I thank the Minister for his reply. I tabled this question because of the disproportionate amount of money paid to a small percentage of those who are entitled to payments. It underlines the unbalanced way in which payments are distributed. Over recent weeks we have heard derogatory remarks made about small producers, small family farms and so forth to the effect that they are not productive. Some farm organisations want to maintain the status quo but, according to the Minister's words and my own view, the single farm payment is not equitable or fair. As elected representatives we should try to ensure it is made more favourable for those in most need.
#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	3	A question, please.
#MartinFerrisSF	unknown-#MartinFerrisSF-party	unknown-#MartinFerrisSF-dob	unknown-#MartinFerrisSF-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	4	Payments of over €500,000 to Larry Goodman's company and €680,000 to Abbott cannot be defended. At a previous Question Time the Minister expressed support for the capping of such payments at €100,000, but it now looks as if it will be €150,000. Did the Minister receive support from any other member state for this proposed cap? Did he push for it? Has he given any thought to the notion of flexibility towards a new model of payments? Will he come down in favour of another model for such payments?
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	5	I will come to the last question in a later reply. Back in 2007 there were 340 companies drawing down payments. There are now 435. It is true that many of these are a result of farmers coming together to set up a limited company to draw down payments on the transfer. There are larger companies also. The Deputy referred to the Irish Agricultural Development Company which is part of the Goodman group. It has a large beef herd and drawn down payments to which it is perfectly entitled. I do not think we should comment overly on individual cases because they are applying the rules of the system in place. However, we are changing this system with the Common Agricultural Policy reform process. Payments will be fairer and more equitable. The model I have advocated for the past 18 months will ensure that in the redistribution of direct and single farm payments, everyone will be moved to an average payment. However, this model will also limit the transfer in such a way that it does not put individual farmers out of business who rely heavily on their single farm payment, while at the same time significantly increasing payments to farmers who have historically low payments but want to become more productive. I will continue to advocate this policy because it is fair. We achieved a significant victory at the Council of Ministers to get acceptance from the other 26 member states of this alternative model to the flat-rate, area-based model the Commission had proposed. We must go forward and reach a compromise position with the Commission which has a different view from mine, as well as the European Parliament which has a similar view to mine but wants to move further with redistribution. We will have to find before the end of June a way of compromising on a figure and method for redistribution. Let us be clear. Redistribution is going to happen. The question is to what extent is it going to happen in terms of the amount of money involved and the pace of that redistribution. I have strongly advocated that we need to do this over time and limit the redistribution to ensure we keep our herd size and productivity intact, while assisting the farmers contributing most to the Food Harvest 2020 targets.
#MartinFerrisSF	unknown-#MartinFerrisSF-party	unknown-#MartinFerrisSF-dob	unknown-#MartinFerrisSF-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	6	It is welcome that the Minister is moving towards redistribution. However, I am concerned that the fairness of the redistribution might be lost because of pressure being exerted by other interest groups. We need to keep as many small family farms in rural Ireland as we can. I would like to see the Minister's model that he has used in the negotiations. I hope it takes cognisance of the debate that has taken place politically in recent months to secure a viable income for smaller producers.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	7	The Council has taken into account the debate that has been happening in rural Ireland. I am now trying to give the Government as many options as possible in terms of flexibility.This is in order that when we conclude, hopefully by the end of June, a political agreement with the Commission, the European Parliament and the Council on what CAP reform will look like, we will have a series of options and flexibilities which we can decide on how best to use for Ireland in terms of taking the agri-food industry, agriculture and farming forward in a progressive way that helps people who need a leg-up, those on disadvantaged land who need support and that helps people who are planning significant expansion and growth to proceed through Pillar 1 money and rural development money. Both need to come hand-in-hand and they complement each other. Certainly, we will work on getting the maximum flexibilities in order that we can design a system for Ireland that suits agricultural production here. That will include a series of measures including the potential for coupling; the potential from switching money between Pillar 1 and Pillar 2; the potential for a redistributive payment, which has been discussed a good deal, or for an extra payment for the first 20 or 30 hectares; and the redistributive model that we have been discussing. All these flexibilities are part of the discussion that we are trying to agree on at the moment. As part of this we will also be discussing an overall cap. I have said that I supported Deputy Ferris's suggestion several months ago that a cap of €100,000 would be appropriate in Ireland. We have no agreement on that because the view of the Council of Ministers was that €150,000 should be the figure. I am obliged to respect the strong majority decision there. Other countries will apply no cap, because it is voluntary. We will have to see what the discussions and debates with the Parliament and Commission result in before the end of June.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	8	We are back on Coillte.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	9	We are staying on Coillte.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	10	As a member of the Government I have been involved in all stages of the decision-making process to date in respect of the proposed sale of Coillte's harvesting rights. From the outset, following the publication of the report of the review group on State assets and liabilities in April 2011, I was engaged as the relevant Minister to ascertain the value of Coillte and its various assets. I began this through my initial engagement with Deloitte on a pro bono basis to examine the recommendations in the McCarthy report as they applied to my Department, including Coillte. I have emphasised throughout the process the importance of making an informed decision in respect of the disposal of State assets and the Government has been proceeding with caution in respect of the consideration of the disposal of Coillte assets. This resulted in the Government decision in February 2012 that consideration would be given to the sale of some assets of Coillte, excluding the sale of land. The exclusion of the sale of land from the process was to address industry and public concerns expressed to me and my colleagues, and my colleagues concur with my views in this regard. The most recent development in this regard was the decision by the Government last summer that a concession for the harvesting rights to Coillte forests be considered for sale. The context and background to this decision was outlined by my colleague the Minister for Public Expenditure and Reform and myself in the recent two-evening debate on the Private Members' motion for which Deputy Boyd Barrett was largely responsible. As I stated in the debate, my Department, the Department of Public Expenditure and Reform and NewERA in conjunction with Coillte are examining the financial and other implications of developing the potential of Coillte's forestry assets. This work encompasses the identification of the forestry assets involved, the determination of their value and the consideration of several issues associated with the proposed sale of the harvesting rights. All of this work is being undertaken to inform the consideration of the Government on the sale of harvesting rights.
#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	11	I must interrupt the Minister there. The rest of the reply will appear in the Official Report.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	12	We are proceeding with caution. Nothing is being rushed. I will be bringing a recommendation to Government on this within months if not weeks. Certainly, we understand the concerns across the broader timber industry in respect of proceeding.We have an obligation to look at the potential of all State assets and the appropriateness of their sale. We will give our full consideration to this asset and when the Government has had an opportunity to discuss and decide on the recommendations, I, in conjunction with the Minister for Public Expenditure and Reform, Deputy Brendan Howlin, will bring to the Cabinet, we will come back for a full debate.
 Additional information not given on the floor of the House
 A steering group comprising representatives of NewERA, the Department of Public Expenditure and Reform and my Department was formed to monitor the analysis process. This group has met regularly and also formally met Coillte and representatives of the Coillte trade unions and the Irish Timber Council. I am regularly briefed by my officials on progress and the points of concern expressed at such meetings. I addressed a number of these concerns, including public access to Coillte lands and the crucial importance of Coillte for the country’s timber industry, in my contribution to the Private Members' debate last month. As I have said previously, the decision will be taken by the Cabinet when either the Minister for Public Expenditure and Reform or I, or, more likely, both of us, have brought a report and recommendation to the Government, at which time it will be discussed and a decision made.
#CatherineByrne	unknown-#CatherineByrne-party	unknown-#CatherineByrne-dob	unknown-#CatherineByrne-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	382	I have said already that I will ask for that.
#BrianStanley	unknown-#BrianStanley-party	unknown-#BrianStanley-dob	unknown-#BrianStanley-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	383	Could the Acting Chairman bring the House to order for my four minutes?
#CharlesFlanagan	unknown-#CharlesFlanagan-party	unknown-#CharlesFlanagan-dob	unknown-#CharlesFlanagan-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	384	I want to record my objection to the wearing of Easter lilies or any other offensive emblems or flag-waving from Sinn Féin Members.
#MichaelNoonan	unknown-#MichaelNoonan-party	unknown-#MichaelNoonan-dob	unknown-#MichaelNoonan-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	385	Are they gummed on or pinned on?
#MichaelColreavy	unknown-#MichaelColreavy-party	unknown-#MichaelColreavy-dob	unknown-#MichaelColreavy-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	386	Maybe Deputy Charles Flanagan is in the wrong parliament?
#CatherineByrne	unknown-#CatherineByrne-party	unknown-#CatherineByrne-dob	unknown-#CatherineByrne-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	387	Will Deputy Stanley start on his Topical Issue matter?
#BrianStanley	unknown-#BrianStanley-party	unknown-#BrianStanley-dob	unknown-#BrianStanley-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	388	Is the House in order for me to take it?
#CatherineByrne	unknown-#CatherineByrne-party	unknown-#CatherineByrne-dob	unknown-#CatherineByrne-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	389	Yes.
#BrianStanley	unknown-#BrianStanley-party	unknown-#BrianStanley-dob	unknown-#BrianStanley-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	390	I am glad the Minister for Finance is in the Chamber to take this matter, which is about the local property tax. Forgetting the rights and the wrongs of the property tax, local authority houses were not supposed to be valued at over €100,000. Now, some local authority home dwellers have had their properties valued at €157 for the half year - €315 for a full year - which means they have been valued at more than €115,000. Many were also told their local authorities would deal with it by adding it on to the rent. However, some of my constituents have received letters telling them they must make a return. I even spoke to one elderly constituent yesterday who was going to borrow the money to pay the tax. The helpline is not very helpful, and is very costly because it charges a premium rate. There is much confusion about the liability for this tax. My neighbours' homes in my housing estate are being banded in the €150,000 to €200,000 category. However, the six most recent house sales in the estate came in between €95,000 and €110,000. A four-bedroom house, which was the largest, only came to €120,000. The auctioneers have priced brand new houses in the estate with solar panels and so forth at €110,000.
#MichaelNoonan	unknown-#MichaelNoonan-party	unknown-#MichaelNoonan-dob	unknown-#MichaelNoonan-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	391	That is not a valuation.
#BrianStanley	unknown-#BrianStanley-party	unknown-#BrianStanley-dob	unknown-#BrianStanley-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	392	What is really infuriating people are the press reports that one Michael O'Leary, who lives in a mansion nearby, will have a lower local property tax bill than my neighbours'. His house has been estimated to be worth between €100,000 and €150,000. Will the Minister confirm that this is accurate? One Mr. Quinn in Cavan, who also lives in a mansion, will be billed for €112 for this year, which is much less than the houses in my estate are being charged. My neighbours are at a loss to understand this. The problem is that this tax is a blunt instrument, with no differentiation between houses with one bedroom and those with 17 bedrooms. It is simply determined based on the electoral areas in which the houses are located. The legislation was rammed through without this being taken into consideration, never mind people's ability to pay, and there are no exemptions, only deferrals. Will the Minister address the fact that bills have been sent to local authority tenants when they were not meant to be? Will he address the issue of houses being overvalued when the prices reached for sales over the past four months were much less? Will he also address the fact that mansions belonging to billionaires, millionaires and former billionaires have been billed for less than our houses?
#MichaelNoonan	unknown-#MichaelNoonan-party	unknown-#MichaelNoonan-dob	unknown-#MichaelNoonan-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	393	There has been some recent commentary about tenants in local authority dwellings receiving local property tax, LPT, returns. I welcome the opportunity to clarify matters and set out what they need to do. The Finance (Local Property Tax) Act 2012, as amended, sets out how the tax is to be administered and provides that a liability for LPT will arise where a person owns a residential property on the liability date, which will be 1 May 2013 for the year 2013. Section 7 of the 2012 Act provides that local authorities will be liable to pay the LPT on their properties in the same way as any other residential property owner, unless the properties in question are used to accommodate people with special housing needs, such as the elderly or people with disabilities. A key aspect of the work undertaken by the Revenue Commissioners in implementing LPT was the development of a comprehensive register of residential properties in the State. The register was developed using data drawn from a range of sources, including the Revenue Commissioners' own databases, the Local Government Management Agency database and data from utility companies. Data from the various sources have been cross-checked to ensure the register is as accurate as possible. It is being used to issue correspondence to property owners and work is still in progress to refine it. I am advised that in developing the register, the Revenue Commissioners collaborated with all local authorities to establish details of properties owned by the individual local authorities in order that they could be excluded in the first instance from the general issue of returns, so as to ensure tenants of local authority properties did not receive LPT returns. While every effort has been made to match local authority-owned properties with the LPT register, in a certain number of cases that matching process has not been successful and some tenants of these properties will have inadvertently received the return from the Revenue Commissioners. I am further advised that this particular possibility is covered extensively in the letter and the information booklet that accompanies the LPT return. The correspondence advises anyone who receives an LPT return from the Revenue Commissioners but is not the liable person in respect of a property of what steps he or she should take. It is important that the person does not ignore the return. This means that a tenant who receives a return in error should advise the Revenue Commissioners that he or she is a local authority tenant. This will allow the Revenue Commissioners to match the details to the local authority data and correct the LPT register.I am advised by the Revenue Commissioners that local authority tenants who are receiving LPT returns in error are advising it of that fact, and it updates the register accordingly. Where a local authority is liable for the LPT charge on residential properties it owns, I introduced changes to the 2012 Finance (Local Property Tax) Act that provide that the market value of any such property will be deemed to fall into the lowest valuation band of zero to €100,000 up to and including 2016. This will result in a LPT charge of €45 per property for 2013 and €90 per property per year for 2014 to 2016. It will be a matter for local authorities to decide whether to pass on the LPT liability to their tenants in the form of an increase in rent or whether they will absorb the liability without recourse to their tenants. In addition, the Act also gives local authorities until 1 January 2014 to pay the 2013 tax. The Deputy also makes a reference to incorrect valuations. I am informed by the Revenue Commissioners that in the first instance the LPT is a self-assessed tax. This means that the property owner must decide the market value of his or her own property and make a return to Revenue. I have advised the House on previous occasions that Revenue is not issuing valuations of individual properties. In the absence of a national residential property valuation system, the valuation guidance developed by Revenue is designed to help property owners to assess the market value of their properties by giving them average, indicative values for their areas. Additional supports include the property price register provided by the Property Services Regulatory Authority at www.propertypriceregister.ie, the property sections of local newspapers and information from local estate agents and property websites which have been referenced by Revenue.
#BrianStanley	unknown-#BrianStanley-party	unknown-#BrianStanley-dob	unknown-#BrianStanley-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	394	I thank the Minister for his answer. I forgot to answer his earlier question. I am wearing a pin to steer clear of the Stickies, with whom we had a bad relationship for a long time. My question to the Minister was related to local authority houses which had been over-valued. Can this be rectified? People are being told to contact the local authorities, but local authority officials are washing their hands of the matter and saying it is one for Revenue. People are not getting satisfaction in using the helpline. I am trying to bring this matter to the attention of the Minister. The properties of the people concerned should fall into the lowest band under the amended Act. Furthermore, in the first instance, the tax should go to the local authorities. There will be a bill of €90,000 from Revenue to Laois County Council this year. How is the council going to discharge it? There is no provision in its budget for it this year, as far as I am aware and I am unsure how it is to deal with it. One assumes it will be added to rents. Will the Minister clarify these two points for me? What is the position on private houses? Let us suppose evidence is produced such as the documents I have before me, one of which is taken from the website the Minister mentioned, while the other is from a local estate agent. If my neighbours fill in the form and send it back and enclose such information, will that be good enough or must they obtain a valuation from a valuer? This is piling up on top of people. I put it to the Minister that many people in my area, in common with many others, including Meath East, are in negative equity, unemployed and in a serious state of distress, not only financial distress but also emotional and mental distress because of what is happening. Let us put aside the rights and wrongs of property tax. Where there is a dispute or significant variation between the evidence and what Revenue is looking for in the letters, will the evidence suffice if a householder fills in the assessment and includes such evidence? Who will rectify the position in the case of local authority houses? The problem is, according to my information, that local authorities are not taking responsibility. This has come up several times throughout the country. Tenants are being informed by local authorities that it is a matter for Revenue and that they should deal with it where properties are being over-valued and the bill has been sent to them. Tenants are also being told by Revenue that they must not spoil the return. If Joe Bloggs in a council house receives a notice from Revenue, with the booklet and the letter, that following assessment the property is worth €157,000 or €160,000, he must comply. That is what people are being told on the helpline. Will the Minister clarify what they should do in that situation?
#MichaelNoonan	unknown-#MichaelNoonan-party	unknown-#MichaelNoonan-dob	unknown-#MichaelNoonan-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	395	There are two questions. First, local authority tenants have no liability for local property tax. If someone receives a local property tax return in error, he or she should write to Revenue to point out that he or she has received it in error, explain that he or she is a local authority tenant of, say, Limerick County Council and give his or her tenant number. That is the end of the matter because he or she has no liability. The local authority in question has a liability for the house in which that person is a tenant, but because of the amendments we made, such properties will be in band 1 and the local authority will not have to pay the tax for 2013 until 2014. If the local authority is paying it for half the year, it will cost €45 and €90 for the full year. The liability to pay is on the local authority and there is no liability on the tenant. The only obligation on the tenant is to make the return, state he or she is a local authority tenant and quote the relevant number. The second issue relates to valuations. The general rule is that what one is receiving from Revenue is guidance on values. Obviously, the guidance is on average values and applies across wide areas because there is no proper property register in Ireland, but there will be after this. In simple terms, the Deputy can put it to his constituents that if they make an honest return, they will be okay. If they make a return and state the value is between €100,000 and €150,000 and show evidence of five or six houses being sold between €100,000 and €150,000, they will be assessed at a figure of €125,000, the mid-point in the band, and it will be accepted by Revenue because they have made an honest return supported by evidence. However, people will get into difficulty if they receive the letter from Revenue and throw it on the dresser and do nothing about it. Revenue will then start chasing them subsequently. I appeal to people to make a return and an honest estimate. The figure provided by Revenue is purely for guidance purposes. The obligation is on an individual to self-assess and send in a valuation. Obviously, if evidence supports the valuation, it is an honest return.
#BillyKelleher	unknown-#BillyKelleher-party	unknown-#BillyKelleher-dob	unknown-#BillyKelleher-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	396	This is flawed legislation in terms of commitments made in the programme for Government. One could re-name the Bill the health (alteration of the programme for Government) Bill because it is not reflective. In the programme for Government the Government stated it would deal with the related problem of legislation being shunted through at high speed. Dáil Standing Orders provide for a minimum period of two weeks between each Stage of a Bill, except in exceptional circumstances. I have no understanding of the reason this is an exceptional circumstance. I understand the budgetary position the Government is in and that it is trying to make the case in that regard.
#SeanBarrett	unknown-#SeanBarrett-party	unknown-#SeanBarrett-dob	unknown-#SeanBarrett-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	397	We cannot have Second Stage speeches on Committee Stage.
#BillyKelleher	unknown-#BillyKelleher-party	unknown-#BillyKelleher-dob	unknown-#BillyKelleher-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	398	I understand that. We have had no discussion on the broader context of the legislation outside the Chamber. We have had Second Stage and are now on Committee Stage, but the difficulty is that no stakeholders have been consulted and there has been no opportunity for anyone other than elected representatives, including advocacy groups and those who advocate for and represent older people, to contribute. Such groups and persons have not had an opportunity to contribute.
#SeanBarrett	unknown-#SeanBarrett-party	unknown-#SeanBarrett-dob	unknown-#SeanBarrett-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	399	The Deputy can make those points when the Bill is on Fifth Stage. We are on Committee Stage now and are dealing with the sections.
#MichaelColreavy	unknown-#MichaelColreavy-party	unknown-#MichaelColreavy-dob	unknown-#MichaelColreavy-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	400	Debates in this House on health services are being stifled.
#SeanBarrett	unknown-#SeanBarrett-party	unknown-#SeanBarrett-dob	unknown-#SeanBarrett-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	401	We are dealing with section 1 of the Bill, which concerns the Short Title, collective citation and commencement.
#MichaelColreavy	unknown-#MichaelColreavy-party	unknown-#MichaelColreavy-dob	unknown-#MichaelColreavy-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	402	I need an opportunity to make my points at some stage.
#SeanBarrett	unknown-#SeanBarrett-party	unknown-#SeanBarrett-dob	unknown-#SeanBarrett-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	403	Most of the points the Deputies are endeavouring to make now are Second Stage points, but we have moved on to Committee Stage. However, before the Bill is formally passed, the Deputy can refer to matters in the Bill generally. We must deal with Committee Stage now.
#SeanBarrett	unknown-#SeanBarrett-party	unknown-#SeanBarrett-dob	unknown-#SeanBarrett-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	404	Amendments Nos. 1 and 2 have been ruled out of order.
#BillyKelleher	unknown-#BillyKelleher-party	unknown-#BillyKelleher-dob	unknown-#BillyKelleher-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	405	We have concerns with regard to the criteria for assessing eligibility. We are concerned that in moving to a situation where eligibility is assessed based on the consumer price index and an assessment of gross limit incomes and all that flows from that, with no referral back for parliamentary scrutiny, this will undermine the ability of this Chamber to hold the Department to account with regard to reductions in entitlements. This is quite a move forward from where we are. We will now have a situation where the income assessment is based on something else completely as opposed to on decisions which would be accountable in this Chamber. While I trust in the humanity of the Minister of State and know he will look at these issues sympathetically, I feel there should be a mechanism in place whereby reductions in entitlement and eligibility can only be brought about through accountability to the Oireachtas.
#MichaelColreavy	unknown-#MichaelColreavy-party	unknown-#MichaelColreavy-dob	unknown-#MichaelColreavy-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	406	Section 3 (a), (b) and (c) are acceptable because they update the legislation in line with the provision of the Civil Partnership and Certain Rights and Obligations of Cohabitants Act 2010. However, I cannot understand the provision in the latter part of subsection (c). The programme for Government suggests there will be free GP access for everybody and the Labour Party and Fine Gael opposed the previous Government when it tried to withdraw the medical card from people over the age of 70. However, the Government is now going in the opposite direction, by reducing the eligibility limit for people over 70. This is wrong. I know that legislation is bad when people come to my advice clinics in tears on account of something. Therefore, Sinn Féin will oppose section 3 in its entirety because of the latter part of section 3(c).
