#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	0	I welcome the Minister for Justice, Equality and Law Reform, Deputy McDowell, and his officials to the meeting, the purpose of which is to consider Committee Stage of the Civil Liability and Courts Bill 2004. It has been suggested that we should try to finish by no later than 5 p.m. Is that agreed?
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	1	What will happen if we do not finish by that time?
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	2	We need to finish the Bill today. At what time will we return if we do not finish by 5 p.m.?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	3	We should aim to finish by that time.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	4	We will aim to do so but should make provision in case we do not.
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	5	I am prepared to join in that aim.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	6	If we do not finish by 5 p.m., we can re-examine the matter.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	7	The suggestion is to leave it open. We will endeavour to finish by 5 p.m.
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	8	Since brevity is the soul of wit, we should be brief.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	9	If I try to push them along, members will know it is with the intention of finishing before 5 p.m. Is it agreed that we will review the matter as we approach 5 p.m.? Agreed.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	10	Due to administrative difficulties in my Department, our amendments to section 36 have only been——
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	11	On what page?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	12	They are not there. I have sent copies of the proposed amendments to the Clerk to the committee and Opposition spokesmen in order that they will understand what we intend to do with regard to the  in camera rule. Because of a glitch yesterday, we were unable to get them to the Bills Office in time for inclusion in the approved list of amendments.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	13	Does the Minister have a draft of what he is proposing?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	14	I do and would like everybody to have it.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	15	Is the Minister proposing that we discuss them on Committee Stage or flagging them for Report Stage?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	16	I will do whatever the committee is agreeable to. At the very least, I wish to flag them for Report Stage. If this meets with approval, we will discuss them on Committee Stage.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	17	Perhaps we will deal with them later because spokespersons have not yet received a copy.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	18	I will be introducing an amendment on Report Stage which will deal with the commencement date of the Bill's provisions. The aim is to commence as many provisions as possible without the need for a commencement order. The amendment will seek to narrow the delayed commencement to as few provisions as possible.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	19	Can the Minister explain the technicalities in this regard?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	20	Section 1(2) effectively gives me free reign to commence virtually any provision whenever I want. I hope to amend this section on Report Stage to make it clear that certain provisions will commence on the passing of the Bill and will not rely on me to make commencement orders.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	21	Can we underline the Minister's name when it is included in the legislation?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	22	With the reshuffle coming up, I would not want to do that.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	23	We have failed so often in the past.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	24	Is there a message in that? The press should take note.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	25	Amendments Nos. 2 and 3 are consequential on amendment No. 1 which is in the name of the Minister. Therefore, amendments Nos. 1 to 3, inclusive, may be discussed together by agreement. Is that agreed? Agreed.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	26	I move amendment No. 1:
In page 6, subsection (1), line 26 to delete ", for".These are technical amendments purely to rectify a drafting point which emerged.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	243	No, I will provide for a scenario whereby final offers have not been exchanged. If the case is about to be taken and a final effort takes place at the door of the court to settle or it is settled a day and a half into proceedings, I do not want to prevent people from varying their offers to each other. However, as a precondition for setting a case for trial, both sides must address independently of the other what are the terms on which they will settle the case. For example, if a plaintiff is willing to take €30,000, under Deputy O'Keeffe's hypothesis, the defendant must outline what he is willing to offer before the plaintiff does that.
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	244	That is the normal procedure.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	245	What is wrong with that?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	246	What is right about it?
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	247	Leave the option.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	248	If the plaintiff is happy to take €30,000, why should the defendant be bound to provide what the plaintiff wants?
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	249	Is it mandatory that the plaintiff must show his or her hand first?
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	250	The plaintiff has suffered.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	251	The legislation is silent on who must show his or her hand first.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	252	The section puts the onus on the plaintiff.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	253	After the prescribed date.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	254	The amendment has been well explored. Perhaps the Minister will agree to examine it before tomorrow. He will have a busy night. Deputies O'Keeffe and Costello could table amendments before tomorrow if they wish.
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	255	I would be happy if section 16(1) and section 16(2) were reversed as that would clarify the defendant must serve a notice on the plaintiff. The plaintiff would then have to come back and outline what he or she wants.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	256	That would address the issue.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	257	I am trying to get away from the "I will take what is going" culture. For example, I want the plaintiff and his advisers to outline what they want for a broken ankle and not wait to see what they will be offered. The plaintiff should outline a clear view.
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	258	That presupposes liability is not an issue and if that is the case, it may be dealt with by the PIAB. The question of liability as well as the assessment for damages is still a matter for the defence. The defence must, for example, say it is worth paying 60:40 in this case and make an offer.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	259	That is a traditional view.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	260	The Minister and Opposition spokespersons will examine the issue overnight and a perfect formula will be agreed tomorrow.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	261	Amendment No. 37 is consequential on amendment No. 36 and both may be discussed together.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	262	I move amendment No. 36:
In page 17, subsection (1), line 23, to delete "shall" and substitute "shall,"
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	263	I move amendment No. 37:
In page 17, subsection (1), line 24, to delete "action" and substitute "action,".The amendment provides for the insertion of a comma after the word "action".
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	264	I move amendment No. 38:
In page 17, subsection (3), line 30, after "Board" to insert "under the Act of 2003,".The amendment provides for the insertion of words "under the Act of 2003".
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	265	I move amendment No. 39:
In page 17, subsection (2), lines 35 to 37, to delete all words from and including "shall" in line 35, down and including "loss" in line 37 and substitute the following:"shall, in assessing damages in respect of future financial loss, refer to such actuarial tables (if any) as are prescribed under subsection (1)”.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	266	I move amendment No. 40:
In page 21, subsection (2), between lines 15 and 16, to insert the following:"(a) the name and address of the solicitor for each party to a personal injuries action,”.It is strange that a section has been inserted under which the name, occupation and address of each party to a personal injury action must be identified without referring to the solicitors involved in cases. I propose that the names of the solicitors for each party should be provided. It refers to the same principle that what is good for the goose is good for the gander. Personal injury claims do not take place in a total vacuum and the presumption that Seán and Mary citizen are entirely to blame for abuse in such cases should not be dealt with as lightly as this. The presumption inherent in the section is that there is something questionable about their behaviour and they will be shamed by having to register their names, addresses and occupations. If that is the case, the names of solicitors should also be provided. I have reservations about establishing a register for such private and confidential information, which can be viewed by all comers on the Internet. People may talk about it in chatrooms. It is a dangerous road to go down. I do not like the presumption inherent in the section.
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	267	There are a number of inter-related issues. Rather than waste time, I shall refer to just one.I have no problem with amendment No. 40 which reads: "The name and address of the solicitor for each party...". I am worried about having a register available on the Internet which, as Deputy Costello mentioned, could be open to misinterpretation. Perhaps the Minister will explain the rationale behind the section, thus allowing us to re-examine the matter. It appears to highlight the fact that someone is taking an action, or perhaps it is an action being taken against people for not paying their taxes which indicates they are being named and shamed or, alternatively, involved in a questionable activity. That is what worries me. Possibly, the approach adopted by Deputy Costello would be a neat solution. I worry that the register may be misused. That is the reason I oppose the section.An earlier section allows an insurance company to serve a notice requiring information. Perhaps it could legitimately check the register to see if a claimant had previously been involved in an accident. A register should be available to those who have a legitimate reason to use it rather than purely from the point of view of public curiosity. I shall listen to the Minister's response with interest. Deputy Costello's suggested approach is a good one.
#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	268	I do not understand the need for a register. Why is there a requirement to place it on the Internet? Imagine the amount of spam that would be sent to someone whose name, occupation and address was published on the Internet. Every legal firm in the world would promote its services and claim it could represent a person better the next time he or she took a case.Obviously, there are certain occupations that are more dangerous than others. Some have lodged several claims. Perhaps the Courts Service could maintain a register to find out which occupation has had most claims lodged against it. Perhaps the Health and Safety Authority could also ensure the courts were not tied up with personal injury actions.I hope other aspects of the legislation will prevent fraudulent and mischievous claims. However, I am concerned about the public nature of the register.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	269	I see force in what has been said. I can also see force in the claim that when a person's name appears on a register, he or she could be inundated with unsolicited legal advice.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	270	Or begging letters.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	271	Traditionally, there were cause books in every High Court, Circuit Court and District Court office. It is a matter of public record if Deputy Jim O'Keeffe sues Deputy Michael McDowell in any context.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	272	What about personal injury claims?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	273	I can see force in the Deputy's amendment about which I want to think overnight.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	274	Will the Minister consider my two amendments?
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	275	We shall deal with them one at a time.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	276	I am referring to Deputy Costello's amendments to section 29.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	277	The Deputy is on a roll.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	278	I tabled two amendments to the section.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	279	I am not keen on his amendment which refers to solicitors. I do not know what it is all about.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	280	I shall withdraw my amendment.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	281	I shall think about it overnight. It might be relevant to identify the solicitor if someone has lodged three claims. It might be good to know whether the solicitor is the same in each case.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	282	The use of the Internet is also questionable. Is the Minister prepared to look at my amendments to see whether a register should be placed on the Internet?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	283	In amendment No. 41 the Deputy proposes to delete subsections (3) and (4).
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	284	The aim is to have the register available to people, including solicitors, with a bona fide interest as determined by the Courts Service.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	285	I shall think about it.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	286	The Minister has agreed that both of my amendments are valid.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	287	We shall deal with them separately. Will the Deputy withdraw his amendment on the basis that the Minister shall look at it overnight?
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	288	Yes.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	289	I move amendment No. 41:
In page 21, lines 20 to 23, to delete subsections (3) and (4) and substitute the following:"(3) The register shall be made available to such persons as establish to the satisfaction of the Courts Service a sufficient interest in seeking access to it.".
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	290	Deputy O'Keeffe opposes the section. Will he reconsider his position overnight on the basis of what has been said?
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	291	I shall.
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	292	I move amendment No. 42:
In page 21, line 34, to delete "requirement"," and substitute the following:"requirement.(3) Nothing in this section shall apply to require the disclosure by a solicitor of records, documents or information which—(a) would place the solicitor in breach of his professional and legal duty to keep confidential all matters coming within the solicitor/client relationship, or(b) would normally be subject to legal professional privilege.’.”.This section adds the provision that the PIAB can require persons to provide it with information. The Law Society of Ireland has expressed its concern to me that it could require a solicitor to disclose records and documents that could place him or her in breach of his or her professional and legal duty of confidentiality to a client. My amendment would ensure the section would not do this.
#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	293	The Law Society of Ireland's submission refers to the well established principle of legal professional privilege and indicates that we should not make law that would put client confidentiality in jeopardy. This is an aspect of Irish law that we should cherish rather than interfere with. The section has the potential to force solicitors to disclose information given to them by a client in private.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	294	I support the principle underlying Deputy O'Keeffe's amendment.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	295	I do not propose to accept the amendment, even though I am aware of the arguments made by the Law Society of Ireland and Opposition Deputies. First, I do not believe the section could be used to breach legal professional privilege. It must be given a constitutional construction like every other section of a Bill or Act. I do not believe it could be interpreted to mean privileged matters would be discovered by reference to a direction by the board. Therefore, paragraph (b) of the amendment is already implicit and constitutionally mandated.I am not happy about paragraph (a) which is cast too wide. If I went into Deputy O’Keeffe’s solicitors’ practice, he would be obliged to keep every last scrap of paper confidential unless there was a reason for doing otherwise. The PIAB needs to know what pleadings have or have not been exchanged between parties. It may want to get records in order to compile its book of quantum. I need to think about this aspect because it is not directed at solicitors.
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	296	Yes, that is the point. As currently framed, it could catch solicitors within its net. The whole principle of confidentiality between solicitor and client has been a foundation stone of legal practice for hundreds of years, which has been upheld by the Supreme Court. Many claim it is a fundamental right under the Constitution. In that context, I would be worried about agreeing to any change in the law which could infringe on this aspect. I would be happy if the Minister re-examined the matter because it is a serious issue.
